Product,Sales,Region,Tax_rate
Phone,297,South,0.15
Tablet,1071,North,0.15
Phone,775,North,0.15
Tablet,1218,East,0.15
Phone,1016,South,0.15
Monitor,558,South,0.15
Monitor,146,South,0.15
Monitor,728,West,0.15
Tablet,163,South,0.15
Tablet,865,South,0.15
Monitor,515,North,0.15
Monitor,608,East,0.15
Tablet,218,South,0.15
Monitor,1212,North,0.15
Phone,632,West,0.15
Tablet,401,South,0.15
Monitor,1456,East,0.15
Phone,448,East,0.15
Laptop,1443,South,0.15
Tablet,569,South,0.15
Phone,1065,South,0.15
Laptop,1149,West,0.15
Tablet,1309,South,0.15
Laptop,1408,South,0.15
Tablet,1098,South,0.15
Laptop,542,South,0.15
Laptop,912,West,0.15
Monitor,1296,North,0.15
Monitor,199,West,0.15
Monitor,1202,South,0.15
Laptop,832,North,0.15
Laptop,202,East,0.15
Tablet,1085,West,0.15
Laptop,482,East,0.15
Monitor,705,South,0.15
Laptop,354,South,0.15
Phone,375,West,0.15
Tablet,1409,West,0.15
Phone,640,East,0.15
Tablet,177,North,0.15
Tablet,1451,West,0.15
Tablet,670,South,0.15
Phone,1084,West,0.15
Laptop,1373,West,0.15
Monitor,703,West,0.15
Phone,891,South,0.15
Tablet,465,North,0.15
Laptop,1137,East,0.15
Monitor,373,North,0.15
Phone,614,South,0.15
Tablet,876,East,0.15
Laptop,1190,North,0.15
Monitor,754,East,0.15
Tablet,425,North,0.15
Tablet,1129,South,0.15
Phone,960,West,0.15
Laptop,745,South,0.15
Monitor,1301,North,0.15
Tablet,905,East,0.15
Phone,1135,East,0.15
Phone,870,East,0.15
Phone,697,South,0.15
Monitor,422,East,0.15
Monitor,699,West,0.15
Tablet,202,South,0.15
Monitor,1059,South,0.15
Tablet,350,West,0.15
Monitor,1312,West,0.15
Tablet,1031,South,0.15
Monitor,1330,North,0.15
Tablet,885,West,0.15
Phone,703,North,0.15
Monitor,1080,North,0.15
Laptop,227,West,0.15
Tablet,285,West,0.15
Monitor,1278,East,0.15
Monitor,1168,South,0.15
Phone,176,North,0.15
Monitor,1036,North,0.15
Monitor,288,East,0.15
Monitor,880,West,0.15
Phone,1215,South,0.15
Tablet,1137,East,0.15
Laptop,247,South,0.15
Monitor,1251,West,0.15
Monitor,457,East,0.15
Tablet,1368,North,0.15
Tablet,962,East,0.15
Monitor,422,North,0.15
Phone,104,South,0.15
Laptop,1388,East,0.15
Monitor,800,East,0.15
Tablet,1376,South,0.15
Phone,1278,West,0.15
Phone,795,West,0.15
Phone,1022,West,0.15
Phone,1382,North,0.15
Tablet,224,North,0.15
Phone,237,North,0.15
Monitor,358,South,0.15
Tablet,249,North,0.15
Laptop,1388,South,0.15
Tablet,612,West,0.15
Laptop,357,West,0.15
Tablet,1116,South,0.15
Laptop,879,East,0.15
Tablet,1227,North,0.15
Laptop,418,North,0.15
Tablet,448,East,0.15
Phone,1163,East,0.15
Monitor,1033,West,0.15
Laptop,670,West,0.15
Phone,485,East,0.15
Phone,568,South,0.15
Monitor,937,South,0.15
Phone,351,South,0.15
Tablet,718,West,0.15
Monitor,1074,West,0.15
Phone,257,South,0.15
Laptop,1394,South,0.15
Phone,710,North,0.15
Phone,1388,West,0.15
Tablet,1144,West,0.15
Phone,1063,South,0.15
Phone,1467,South,0.15
Laptop,632,West,0.15
Tablet,745,West,0.15
Monitor,1258,West,0.15
Monitor,131,East,0.15
Laptop,176,West,0.15
Laptop,493,South,0.15
Monitor,449,West,0.15
Laptop,225,North,0.15
Phone,1279,South,0.15
Laptop,1407,North,0.15
Laptop,465,West,0.15
Phone,787,East,0.15
Laptop,857,North,0.15
Phone,1478,North,0.15
Tablet,362,East,0.15
Monitor,625,East,0.15
Laptop,1358,West,0.15
Phone,1492,South,0.15
Laptop,1318,North,0.15
Tablet,179,East,0.15
Laptop,492,West,0.15
Phone,200,West,0.15
Laptop,129,East,0.15
Monitor,620,North,0.15
Laptop,532,South,0.15
Monitor,870,North,0.15
Laptop,432,South,0.15
Laptop,1142,East,0.15
Laptop,1025,South,0.15
Tablet,1329,North,0.15
Phone,499,East,0.15
Monitor,600,West,0.15
Monitor,1214,West,0.15
Monitor,582,East,0.15
Monitor,139,West,0.15
Tablet,454,South,0.15
Phone,163,East,0.15
Monitor,967,West,0.15
Laptop,698,South,0.15
Phone,1224,West,0.15
Tablet,713,South,0.15
Monitor,237,South,0.15
Laptop,571,East,0.15
Tablet,1011,North,0.15
Phone,442,South,0.15
Laptop,759,West,0.15
Monitor,303,East,0.15
Phone,1171,South,0.15
Monitor,1106,East,0.15
Laptop,516,East,0.15
Laptop,1446,West,0.15
Monitor,1259,North,0.15
Laptop,846,East,0.15
Tablet,172,West,0.15
Monitor,824,South,0.15
Phone,552,East,0.15
Monitor,1350,West,0.15
Phone,1050,East,0.15
Monitor,1399,West,0.15
Laptop,335,West,0.15
Tablet,206,North,0.15
Monitor,1285,West,0.15
Laptop,464,West,0.15
Phone,466,South,0.15
Laptop,324,East,0.15
Phone,828,West,0.15
Monitor,1449,East,0.15
Laptop,188,West,0.15
Phone,259,South,0.15
Phone,835,East,0.15
Laptop,1332,North,0.15
Phone,541,West,0.15
Laptop,1253,West,0.15
Phone,475,South,0.15
Phone,937,South,0.15
Phone,174,North,0.15
Phone,526,North,0.15
Tablet,1192,North,0.15
Tablet,669,South,0.15
Tablet,1125,West,0.15
Laptop,1268,South,0.15
Laptop,751,West,0.15
Monitor,904,West,0.15
Monitor,990,East,0.15
Laptop,1231,West,0.15
Laptop,768,East,0.15
Monitor,746,South,0.15
Laptop,283,South,0.15
Phone,344,East,0.15
Phone,645,South,0.15
Tablet,1344,West,0.15
Tablet,971,West,0.15
Tablet,825,East,0.15
Monitor,805,East,0.15
Tablet,1184,West,0.15
Monitor,117,North,0.15
Laptop,175,East,0.15
Phone,919,East,0.15
Tablet,430,West,0.15
Laptop,1462,North,0.15
Phone,1317,North,0.15
Monitor,733,East,0.15
Tablet,1210,North,0.15
Phone,1341,West,0.15
Tablet,643,South,0.15
Laptop,989,East,0.15
Laptop,1146,West,0.15
Phone,1285,West,0.15
Laptop,902,North,0.15
Laptop,599,South,0.15
Laptop,890,West,0.15
Monitor,953,South,0.15
Monitor,834,North,0.15
Monitor,128,East,0.15
Laptop,768,West,0.15
Tablet,318,South,0.15
Laptop,969,South,0.15
Tablet,249,East,0.15
Tablet,351,North,0.15
Laptop,1055,West,0.15
Phone,552,West,0.15
Laptop,1415,West,0.15
Tablet,440,South,0.15
Phone,799,North,0.15
Phone,1083,East,0.15
Phone,1169,East,0.15
Phone,1289,North,0.15
Laptop,1063,East,0.15
Monitor,104,North,0.15
Tablet,754,North,0.15
Laptop,392,North,0.15
Tablet,587,West,0.15
Phone,112,North,0.15
Tablet,1057,North,0.15
Tablet,917,South,0.15
Phone,357,South,0.15
Monitor,697,East,0.15
Phone,798,North,0.15
Phone,761,East,0.15
Phone,1069,West,0.15
Monitor,1136,South,0.15
Phone,1372,West,0.15
Laptop,855,West,0.15
Tablet,1114,North,0.15
Tablet,360,South,0.15
Tablet,1483,South,0.15
Tablet,1464,South,0.15
Tablet,129,West,0.15
Tablet,125,East,0.15
Monitor,672,South,0.15
Laptop,198,West,0.15
Phone,729,West,0.15
Tablet,1027,North,0.15
Laptop,175,East,0.15
Tablet,1299,North,0.15
Monitor,1122,West,0.15
Laptop,310,South,0.15
Tablet,161,South,0.15
Laptop,804,South,0.15
Monitor,1268,North,0.15
Phone,187,South,0.15
Tablet,874,North,0.15
Tablet,930,West,0.15
Monitor,1441,South,0.15
Laptop,270,West,0.15
Laptop,1134,South,0.15
Laptop,1484,North,0.15
Laptop,104,West,0.15
Laptop,1165,West,0.15
Tablet,1015,South,0.15
Phone,1149,North,0.15
Tablet,1482,West,0.15
Monitor,646,West,0.15
Phone,663,West,0.15
Phone,364,North,0.15
Phone,146,North,0.15
Phone,601,South,0.15
Laptop,746,South,0.15
Tablet,1253,East,0.15
Tablet,203,South,0.15
Phone,1138,West,0.15
Phone,1371,South,0.15
Laptop,266,South,0.15
Laptop,1154,South,0.15
Phone,1309,West,0.15
Tablet,377,West,0.15
Laptop,209,East,0.15
Phone,480,West,0.15
Laptop,621,East,0.15
Laptop,1300,North,0.15
Monitor,263,West,0.15
Tablet,425,West,0.15
Monitor,539,West,0.15
Phone,246,North,0.15
Phone,115,South,0.15
Laptop,326,North,0.15
Monitor,1062,East,0.15
Phone,489,South,0.15
Tablet,1451,North,0.15
Tablet,277,North,0.15
Monitor,392,West,0.15
Phone,1385,East,0.15
Phone,270,West,0.15
Tablet,136,North,0.15
Phone,1268,South,0.15
Monitor,1496,West,0.15
Phone,1250,South,0.15
Phone,1056,East,0.15
Laptop,155,South,0.15
Phone,424,East,0.15
Monitor,430,South,0.15
Laptop,192,West,0.15
Tablet,320,West,0.15
Phone,923,North,0.15
Monitor,1436,North,0.15
Phone,1273,North,0.15
Tablet,967,West,0.15
Phone,1105,South,0.15
Phone,670,South,0.15
Tablet,1345,East,0.15
Tablet,437,South,0.15
Phone,675,South,0.15
Monitor,128,West,0.15
Monitor,1268,North,0.15
Laptop,633,West,0.15
Phone,1134,West,0.15
Tablet,1309,West,0.15
Tablet,802,North,0.15
Tablet,193,South,0.15
Tablet,1269,North,0.15
Monitor,1310,West,0.15
Tablet,989,North,0.15
Tablet,306,North,0.15
Tablet,855,East,0.15
Laptop,636,South,0.15
Laptop,447,North,0.15
Phone,1037,South,0.15
Tablet,1228,East,0.15
Monitor,1384,North,0.15
Phone,622,South,0.15
Phone,567,South,0.15
Laptop,920,East,0.15
Monitor,829,South,0.15
Laptop,1069,South,0.15
Laptop,1243,West,0.15
Tablet,184,West,0.15
Phone,290,East,0.15
Laptop,933,North,0.15
Tablet,460,North,0.15
Laptop,1407,East,0.15
Laptop,224,East,0.15
Monitor,1410,North,0.15
Monitor,1230,South,0.15
Laptop,512,South,0.15
Laptop,563,West,0.15
Tablet,456,North,0.15
Tablet,148,North,0.15
Laptop,1337,West,0.15
Monitor,1448,North,0.15
Laptop,1301,West,0.15
Monitor,509,North,0.15
Tablet,679,West,0.15
Laptop,857,North,0.15
Monitor,340,South,0.15
Monitor,808,West,0.15
Monitor,217,South,0.15
Laptop,344,East,0.15
Phone,1476,West,0.15
Monitor,559,South,0.15
Tablet,525,South,0.15
Phone,1004,East,0.15
Laptop,690,South,0.15
Phone,713,North,0.15
Laptop,653,East,0.15
Laptop,903,East,0.15
Laptop,1077,South,0.15
Laptop,514,North,0.15
Monitor,394,East,0.15
Phone,692,East,0.15
Monitor,765,North,0.15
Laptop,523,North,0.15
Tablet,1198,East,0.15
Monitor,233,South,0.15
Laptop,161,East,0.15
Monitor,177,East,0.15
Monitor,909,North,0.15
Tablet,827,West,0.15
Monitor,341,South,0.15
Phone,675,North,0.15
Laptop,271,East,0.15
Phone,174,South,0.15
Tablet,179,East,0.15
Monitor,887,West,0.15
Phone,1279,North,0.15
Monitor,605,South,0.15
Tablet,846,North,0.15
Phone,1215,East,0.15
Tablet,1223,South,0.15
Phone,694,West,0.15
Monitor,1391,North,0.15
Monitor,1328,West,0.15
Monitor,769,North,0.15
Tablet,1098,North,0.15
Tablet,859,South,0.15
Monitor,832,North,0.15
Monitor,604,West,0.15
Laptop,829,West,0.15
Monitor,376,North,0.15
Phone,351,South,0.15
Phone,935,North,0.15
Phone,1239,West,0.15
Monitor,431,South,0.15
Phone,568,East,0.15
Laptop,942,South,0.15
Monitor,168,South,0.15
Tablet,630,South,0.15
Laptop,723,South,0.15
Phone,1378,East,0.15
Monitor,1415,East,0.15
Phone,262,North,0.15
Tablet,1011,West,0.15
Laptop,1188,East,0.15
Phone,1181,North,0.15
Tablet,976,South,0.15
Phone,967,East,0.15
Tablet,369,West,0.15
Phone,788,North,0.15
Tablet,421,South,0.15
Phone,493,West,0.15
Monitor,1305,West,0.15
Monitor,215,East,0.15
Phone,1126,South,0.15
Monitor,462,West,0.15
Tablet,343,East,0.15
Tablet,1226,West,0.15
Tablet,1050,South,0.15
Tablet,184,East,0.15
Phone,684,North,0.15
Laptop,1189,West,0.15
Monitor,370,East,0.15
Phone,517,West,0.15
Phone,645,South,0.15
Monitor,294,East,0.15
Phone,1012,South,0.15
Laptop,1127,South,0.15
Laptop,459,North,0.15
Laptop,696,North,0.15
Tablet,325,West,0.15
Tablet,460,West,0.15
Monitor,296,West,0.15
Phone,1216,West,0.15
Monitor,603,West,0.15
Monitor,660,East,0.15
Laptop,427,West,0.15
Laptop,779,South,0.15
Monitor,1320,North,0.15
Monitor,646,South,0.15
Tablet,1179,North,0.15
Monitor,1178,North,0.15
Tablet,1023,West,0.15
Phone,684,North,0.15
Laptop,1041,South,0.15
Phone,1186,South,0.15
Laptop,860,East,0.15
Phone,585,West,0.15
Tablet,1273,West,0.15
Phone,1150,West,0.15
Laptop,700,East,0.15
Laptop,1402,East,0.15
Laptop,233,South,0.15
Laptop,1316,South,0.15
Tablet,1306,West,0.15
Tablet,1279,North,0.15
Tablet,839,South,0.15
Phone,425,East,0.15
Laptop,691,South,0.15
Phone,1411,East,0.15
Phone,1058,East,0.15
Phone,376,West,0.15
Monitor,557,South,0.15
Laptop,424,North,0.15
Phone,836,West,0.15
Tablet,410,North,0.15
Monitor,294,West,0.15
Tablet,1026,North,0.15
Monitor,318,East,0.15
Phone,1307,East,0.15
Tablet,750,South,0.15
Monitor,406,West,0.15
Phone,883,West,0.15
Laptop,697,South,0.15
Tablet,1176,West,0.15
Phone,982,East,0.15
Laptop,1460,East,0.15
Monitor,675,East,0.15
Phone,493,East,0.15
Monitor,666,North,0.15
Laptop,1242,North,0.15
Laptop,1384,West,0.15
Tablet,778,East,0.15
Laptop,1054,South,0.15
Monitor,1393,North,0.15
Phone,1326,West,0.15
Phone,551,North,0.15
Tablet,1391,East,0.15
Phone,429,North,0.15
Monitor,617,West,0.15
Monitor,832,East,0.15
Tablet,1284,South,0.15
Phone,507,West,0.15
Laptop,1450,West,0.15
Tablet,1130,West,0.15
Tablet,1456,East,0.15
Monitor,1369,West,0.15
Laptop,1132,South,0.15
Laptop,305,West,0.15
Phone,1298,East,0.15
Phone,1137,North,0.15
Phone,825,South,0.15
Tablet,974,North,0.15
Monitor,1382,North,0.15
Monitor,1177,North,0.15
Laptop,1454,South,0.15
Monitor,1148,North,0.15
Laptop,1221,East,0.15
Laptop,1097,West,0.15
Phone,530,North,0.15
Laptop,586,North,0.15
Phone,602,West,0.15
Phone,1165,West,0.15
Phone,1139,West,0.15
Phone,1408,East,0.15
Phone,1281,West,0.15
Monitor,602,East,0.15
Tablet,837,South,0.15
Phone,293,East,0.15
Laptop,1248,West,0.15
Tablet,588,West,0.15
Phone,1110,North,0.15
Tablet,942,North,0.15
Tablet,577,North,0.15
Phone,875,South,0.15
Phone,208,West,0.15
Laptop,208,West,0.15
Monitor,1036,East,0.15
Tablet,402,South,0.15
Monitor,650,South,0.15
Laptop,157,North,0.15
Tablet,477,East,0.15
Laptop,1148,East,0.15
Laptop,775,West,0.15
Laptop,332,West,0.15
Phone,460,East,0.15
Tablet,1392,West,0.15
Tablet,946,East,0.15
Laptop,782,North,0.15
Tablet,946,North,0.15
Laptop,1012,West,0.15
Monitor,881,South,0.15
Monitor,411,West,0.15
Laptop,674,South,0.15
Phone,203,West,0.15
Laptop,1298,East,0.15
Phone,1034,North,0.15
Monitor,1430,South,0.15
Tablet,1216,South,0.15
Monitor,612,West,0.15
Phone,1490,East,0.15
Laptop,468,West,0.15
Phone,523,South,0.15
Monitor,1244,West,0.15
Phone,373,South,0.15
Monitor,933,North,0.15
Laptop,916,North,0.15
Monitor,435,East,0.15
Tablet,683,South,0.15
Phone,1147,West,0.15
Laptop,602,South,0.15
Laptop,337,North,0.15
Monitor,658,North,0.15
Laptop,828,North,0.15
Monitor,831,West,0.15
Monitor,1433,East,0.15
Laptop,1018,North,0.15
Monitor,1169,East,0.15
Monitor,586,North,0.15
Tablet,592,West,0.15
Tablet,593,South,0.15
Tablet,302,South,0.15
Monitor,320,West,0.15
Monitor,321,West,0.15
Laptop,845,South,0.15
Laptop,113,North,0.15
Tablet,539,North,0.15
Monitor,598,West,0.15
Monitor,210,West,0.15
Tablet,1415,South,0.15
Laptop,1432,South,0.15
Tablet,1205,South,0.15
Tablet,578,East,0.15
Phone,452,North,0.15
Monitor,1417,North,0.15
Phone,1243,East,0.15
Phone,1154,North,0.15
Tablet,569,North,0.15
Monitor,729,North,0.15
Phone,981,South,0.15
Monitor,720,East,0.15
Tablet,1367,North,0.15
Tablet,786,East,0.15
Monitor,1247,South,0.15
Laptop,254,West,0.15
Phone,575,East,0.15
Laptop,370,East,0.15
Monitor,1016,North,0.15
Monitor,378,West,0.15
Tablet,1018,East,0.15
Tablet,122,South,0.15
Tablet,1084,East,0.15
Monitor,549,North,0.15
Laptop,643,East,0.15
Laptop,746,South,0.15
Monitor,120,North,0.15
Phone,211,West,0.15
Laptop,874,East,0.15
Laptop,1129,North,0.15
Monitor,1382,West,0.15
Monitor,878,South,0.15
Monitor,1492,East,0.15
Tablet,850,North,0.15
Tablet,1250,North,0.15
Phone,161,North,0.15
Phone,578,West,0.15
Monitor,103,North,0.15
Monitor,742,West,0.15
Tablet,300,South,0.15
Monitor,878,South,0.15
Phone,1306,South,0.15
Laptop,286,South,0.15
Laptop,698,West,0.15
Tablet,645,North,0.15
Tablet,1437,West,0.15
Phone,1314,North,0.15
Monitor,1086,South,0.15
Tablet,862,East,0.15
Phone,134,North,0.15
Laptop,876,North,0.15
Monitor,1428,East,0.15
Monitor,362,South,0.15
Tablet,576,North,0.15
Monitor,704,South,0.15
Tablet,852,West,0.15
Phone,957,East,0.15
Tablet,538,South,0.15
Phone,315,South,0.15
Monitor,1177,North,0.15
Phone,648,North,0.15
Phone,1338,South,0.15
Phone,323,South,0.15
Phone,655,North,0.15
Monitor,619,East,0.15
Phone,697,West,0.15
Laptop,636,North,0.15
Phone,253,West,0.15
Tablet,309,North,0.15
Tablet,110,North,0.15
Tablet,835,North,0.15
Phone,186,South,0.15
Phone,500,West,0.15
Tablet,956,East,0.15
Laptop,865,West,0.15
Monitor,1371,West,0.15
Laptop,1053,West,0.15
Tablet,1108,North,0.15
Phone,952,West,0.15
Monitor,1424,West,0.15
Monitor,917,North,0.15
Tablet,1270,West,0.15
Monitor,816,South,0.15
Laptop,838,West,0.15
Phone,547,South,0.15
Phone,922,South,0.15
Laptop,248,East,0.15
Phone,1126,West,0.15
Phone,902,West,0.15
Monitor,725,East,0.15
Phone,840,East,0.15
Monitor,470,West,0.15
Laptop,1380,East,0.15
Laptop,1177,North,0.15
Phone,1394,West,0.15
Monitor,571,North,0.15
Monitor,334,North,0.15
Laptop,1278,West,0.15
Laptop,1476,North,0.15
Phone,412,South,0.15
Tablet,1320,North,0.15
Tablet,120,South,0.15
Laptop,1410,East,0.15
Monitor,1190,West,0.15
Tablet,1162,South,0.15
Tablet,1046,East,0.15
Laptop,999,South,0.15
Phone,223,South,0.15
Laptop,452,North,0.15
Phone,451,West,0.15
Laptop,107,East,0.15
Phone,1489,South,0.15
Monitor,190,North,0.15
Laptop,833,South,0.15
Monitor,1216,West,0.15
Tablet,445,West,0.15
Phone,1008,East,0.15
Laptop,899,East,0.15
Phone,913,East,0.15
Tablet,1483,East,0.15
Tablet,240,East,0.15
Phone,1346,South,0.15
Monitor,1332,West,0.15
Laptop,981,South,0.15
Tablet,666,East,0.15
Tablet,1155,South,0.15
Monitor,996,East,0.15
Tablet,1302,West,0.15
Laptop,831,West,0.15
Monitor,988,South,0.15
Tablet,405,West,0.15
Tablet,665,North,0.15
Phone,823,West,0.15
Laptop,866,East,0.15
Laptop,1044,East,0.15
Tablet,383,East,0.15
Laptop,1421,South,0.15
Phone,1433,West,0.15
Phone,1070,South,0.15
Tablet,638,East,0.15
Tablet,282,West,0.15
Tablet,451,West,0.15
Tablet,1077,South,0.15
Laptop,630,West,0.15
Laptop,500,South,0.15
Monitor,886,North,0.15
Laptop,484,West,0.15
Laptop,135,South,0.15
Phone,856,West,0.15
Phone,1182,North,0.15
Monitor,963,West,0.15
Monitor,936,South,0.15
Tablet,523,East,0.15
Laptop,883,West,0.15
Phone,1235,South,0.15
Phone,1040,West,0.15
Phone,1109,South,0.15
Laptop,1107,West,0.15
Phone,1042,East,0.15
Tablet,1188,West,0.15
Laptop,556,West,0.15
Laptop,812,South,0.15
Laptop,914,North,0.15
Tablet,541,South,0.15
Monitor,173,East,0.15
Phone,397,North,0.15
Phone,449,East,0.15
Tablet,576,East,0.15
Monitor,577,North,0.15
Laptop,1084,South,0.15
Monitor,1259,East,0.15
Tablet,771,East,0.15
Laptop,258,North,0.15
Monitor,1233,South,0.15
Laptop,802,East,0.15
Laptop,946,West,0.15
Tablet,1045,North,0.15
Tablet,587,West,0.15
Tablet,542,West,0.15
Laptop,105,West,0.15
Phone,629,East,0.15
Phone,655,West,0.15
Tablet,435,North,0.15
Phone,1262,East,0.15
Monitor,353,East,0.15
Tablet,377,South,0.15
Laptop,1393,West,0.15
Laptop,471,South,0.15
Laptop,170,North,0.15
Tablet,1308,East,0.15
Laptop,1036,East,0.15
Tablet,429,East,0.15
Phone,1332,South,0.15
Phone,829,East,0.15
Monitor,902,West,0.15
Phone,538,West,0.15
Phone,486,North,0.15
Monitor,142,South,0.15
Phone,1312,North,0.15
Monitor,186,North,0.15
Monitor,491,West,0.15
Tablet,294,South,0.15
Monitor,864,West,0.15
Phone,962,North,0.15
Monitor,1242,South,0.15
Monitor,551,North,0.15
Tablet,1067,South,0.15
Laptop,1360,North,0.15
Phone,470,West,0.15
Laptop,1401,West,0.15
Phone,601,West,0.15
Monitor,1228,South,0.15
Laptop,695,North,0.15
Laptop,1009,West,0.15
Monitor,571,South,0.15
Phone,840,West,0.15
Laptop,739,West,0.15
Tablet,1092,South,0.15
Laptop,575,West,0.15
Monitor,1098,North,0.15
Laptop,1413,North,0.15
Monitor,680,West,0.15
Tablet,1442,North,0.15
Tablet,706,South,0.15
Phone,1042,North,0.15
Laptop,821,South,0.15
Tablet,625,North,0.15
Monitor,1467,North,0.15
Tablet,1192,East,0.15
Tablet,702,West,0.15
Tablet,686,South,0.15
Laptop,209,West,0.15
Phone,958,North,0.15
Monitor,872,South,0.15
Laptop,516,South,0.15
Monitor,1335,South,0.15
Phone,1280,West,0.15
Monitor,771,South,0.15
Laptop,1233,North,0.15
Laptop,112,East,0.15
Monitor,761,South,0.15
Monitor,1035,South,0.15
Tablet,891,North,0.15
Tablet,175,West,0.15
Phone,996,North,0.15
Laptop,1445,South,0.15
Laptop,1254,East,0.15
Phone,875,South,0.15
Monitor,153,North,0.15
Laptop,930,West,0.15
Phone,477,East,0.15
Tablet,140,North,0.15
Tablet,738,South,0.15
Laptop,257,East,0.15
Tablet,1155,East,0.15
Monitor,328,South,0.15
Laptop,236,West,0.15
Monitor,258,South,0.15
Phone,1086,West,0.15
Laptop,1086,North,0.15
Tablet,646,East,0.15
Laptop,335,East,0.15
Laptop,1334,East,0.15
Tablet,1088,North,0.15
Laptop,231,East,0.15
Tablet,1228,East,0.15
Tablet,1001,West,0.15
Phone,1450,North,0.15
Phone,1215,East,0.15
Tablet,142,West,0.15
Monitor,581,North,0.15
Laptop,845,West,0.15
Monitor,1378,North,0.15
Laptop,299,East,0.15
Phone,763,South,0.15
Laptop,1120,West,0.15
Monitor,726,West,0.15
Tablet,156,North,0.15
Laptop,604,West,0.15
Laptop,576,East,0.15
Phone,557,East,0.15
Laptop,843,North,0.15
Phone,650,East,0.15
Tablet,179,East,0.15
Phone,380,North,0.15
Tablet,1196,East,0.15
Monitor,1238,North,0.15
Monitor,1415,South,0.15
Monitor,1264,North,0.15
Tablet,1208,East,0.15
Monitor,508,West,0.15
Laptop,1147,East,0.15
Laptop,482,South,0.15
Laptop,427,North,0.15
Tablet,1233,South,0.15
Tablet,1353,East,0.15
Monitor,946,South,0.15
Tablet,512,South,0.15
Phone,689,North,0.15
Laptop,688,East,0.15
Phone,773,North,0.15
Phone,628,South,0.15
Tablet,171,West,0.15
Phone,650,West,0.15
Tablet,1132,West,0.15
Tablet,1148,West,0.15
Monitor,622,East,0.15
Tablet,261,North,0.15
Phone,150,West,0.15
Tablet,1007,South,0.15
Tablet,901,East,0.15
Laptop,1358,East,0.15
Monitor,1299,North,0.15
Phone,248,West,0.15
Monitor,865,West,0.15
Monitor,829,South,0.15
Tablet,1325,East,0.15
Monitor,433,East,0.15
Phone,1005,North,0.15
Laptop,350,North,0.15
Monitor,383,North,0.15
Tablet,1227,East,0.15
Monitor,626,North,0.15
Laptop,1117,South,0.15
Phone,380,South,0.15
Phone,133,South,0.15
Laptop,668,South,0.15
Laptop,743,West,0.15
Laptop,813,North,0.15
Laptop,301,South,0.15
Phone,1083,West,0.15
Laptop,1415,North,0.15
Tablet,1103,South,0.15
Monitor,1449,East,0.15
Phone,314,South,0.15
Laptop,1094,South,0.15
Monitor,1039,West,0.15
Monitor,488,East,0.15
Laptop,1399,North,0.15
Laptop,827,South,0.15
Phone,1281,North,0.15
Phone,1426,East,0.15
Laptop,229,East,0.15
Monitor,393,East,0.15
Laptop,669,West,0.15
Phone,319,West,0.15
Laptop,1162,West,0.15
Laptop,988,North,0.15
Laptop,1490,North,0.15
Phone,1151,North,0.15
Tablet,1422,South,0.15
Phone,1024,West,0.15
Laptop,915,West,0.15
Phone,628,East,0.15
Phone,730,North,0.15
Monitor,163,North,0.15
Tablet,499,South,0.15
Monitor,393,East,0.15
Tablet,133,North,0.15
Tablet,511,East,0.15
Monitor,835,South,0.15
Laptop,1214,East,0.15
Tablet,499,East,0.15
Monitor,820,South,0.15
Phone,767,West,0.15
Tablet,634,South,0.15
Tablet,132,East,0.15
Phone,548,North,0.15
Laptop,1129,North,0.15
Phone,459,South,0.15
Laptop,120,East,0.15
Tablet,1455,North,0.15
Phone,1062,South,0.15
